Player,Nation,Pos,Squad,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Value,2CrdY,Fls,Fld,Off,Crs,Int,TklW,OG,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT
David Hancko,SVK,DF,Feyenoord,26.0,32,32,2880,32.0,3,1,4,3,0,0,5,0,4.9,4.9,3.9,8.8,59,224,58,0.09,0.03,0.12,0.09,0.12,0.15,0.12,0.27,0.15,0.27,30.0,0,13,21,3,20,25,25,0,50,16,32.0,1.56,0.5,0.06,0.19
Kornelius Hansen,NOR,"FW,MF",Almere City,23.0,33,20,1888,21.0,2,2,4,2,0,0,0,0,4.6,4.6,1.5,6.1,46,33,135,0.1,0.1,0.19,0.1,0.19,0.22,0.07,0.29,0.22,0.29,0.5,0,8,24,4,44,5,7,0,47,16,34.0,2.24,0.76,0.04,0.13
Sontje Hansen,CUW,"FW,MF",NEC Nijmegen,22.0,31,23,1872,20.8,6,4,10,6,0,0,3,0,4.0,4.0,4.1,8.1,77,62,161,0.29,0.19,0.48,0.29,0.48,0.19,0.2,0.39,0.19,0.39,4.0,0,15,27,3,39,11,10,0,37,15,40.5,1.78,0.72,0.16,0.4
Quilindschy Hartman,NED,DF,Feyenoord,22.0,12,8,645,7.2,0,1,1,0,0,0,0,0,0.2,0.2,1.1,1.3,16,50,24,0.0,0.14,0.14,0.0,0.14,0.03,0.15,0.18,0.03,0.18,14.0,0,6,3,0,15,6,7,0,4,1,25.0,0.56,0.14,0.0,0.0
Jorrel Hato,NED,DF,Ajax,18.0,31,30,2588,28.8,2,6,8,2,0,0,5,0,1.4,1.4,3.3,4.7,41,120,85,0.07,0.21,0.28,0.07,0.28,0.05,0.12,0.16,0.05,0.16,35.0,0,24,11,2,15,25,37,0,17,5,29.4,0.59,0.17,0.12,0.4
Mike Hauptmeijer,NED,GK,Zwolle,27.0,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Thom Haye,IDN,MF,Almere City,29.0,29,25,2040,22.7,0,2,2,0,0,0,7,0,1.9,1.9,3.9,5.8,28,182,32,0.0,0.09,0.09,0.0,0.09,0.08,0.17,0.26,0.08,0.26,1.0,0,17,10,0,157,32,38,0,39,10,25.6,1.72,0.44,0.0,0.0
Jordan Henderson,ENG,MF,Ajax,34.0,28,21,1872,20.8,1,4,5,1,0,0,6,0,1.1,1.1,3.9,4.9,34,181,34,0.05,0.19,0.24,0.05,0.24,0.05,0.19,0.24,0.05,0.24,2.5,0,12,6,1,55,22,18,0,12,3,25.0,0.58,0.14,0.08,0.33
Lucas Vennegoor of Hesselink,NED,"FW,MF",Twente,18.0,8,0,76,0.8,0,0,0,0,0,0,0,0,0.7,0.7,0.0,0.7,1,1,8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.8,0.8,0.3,0,3,3,0,0,0,1,0,5,2,40.0,5.92,2.37,0.0,0.0
Mees Hilgers,IDN,DF,Twente,23.0,25,23,1874,20.8,1,1,2,1,0,0,5,0,2.7,2.7,0.2,2.9,24,102,5,0.05,0.05,0.1,0.05,0.1,0.13,0.01,0.14,0.13,0.14,6.5,0,38,17,1,1,16,37,0,14,5,35.7,0.67,0.24,0.07,0.2
Mees Hoedemakers,NED,MF,NEC Nijmegen,26.0,27,19,1787,19.9,0,1,1,0,0,0,1,0,1.2,1.2,0.9,2.0,15,97,19,0.0,0.05,0.05,0.0,0.05,0.06,0.04,0.1,0.06,0.1,1.0,0,17,18,0,5,25,37,0,20,4,20.0,1.01,0.2,0.0,0.0
Justin Hoogma,NED,DF,Heracles Almelo,26.0,9,1,254,2.8,2,0,2,2,0,0,0,0,1.2,1.2,0.2,1.5,3,9,2,0.71,0.0,0.71,0.71,0.71,0.44,0.09,0.52,0.44,0.52,0.5,0,4,1,1,0,1,4,0,4,2,50.0,1.42,0.71,0.5,1.0
Sydney van Hooijdonk,NED,FW,NAC Breda,24.0,17,11,988,11.0,1,0,1,1,0,0,0,0,2.9,2.9,0.6,3.5,6,10,58,0.09,0.0,0.09,0.09,0.09,0.26,0.05,0.32,0.26,0.32,1.0,0,19,13,2,7,0,7,0,23,9,39.1,2.1,0.82,0.04,0.11
Nikolai Hopland,NOR,DF,Heerenveen,20.0,29,27,2464,27.4,2,0,2,2,0,0,0,0,1.7,1.7,0.3,1.9,24,142,2,0.07,0.0,0.07,0.07,0.07,0.06,0.01,0.07,0.06,0.07,3.0,0,20,18,0,2,24,23,1,19,5,26.3,0.69,0.18,0.11,0.4
Siebe Horemans,BEL,DF,Utrecht,26.0,29,26,2362,26.2,1,4,5,1,0,0,1,0,0.4,0.4,2.8,3.2,18,117,80,0.04,0.15,0.19,0.04,0.19,0.02,0.11,0.12,0.02,0.12,3.5,0,12,5,0,78,48,50,0,9,3,33.3,0.34,0.11,0.11,0.33
Jizz Hornkamp,NED,"FW,MF",Heracles Almelo,26.0,26,19,1580,17.6,8,2,10,6,2,2,5,0,6.4,4.8,1.6,6.4,13,30,63,0.46,0.11,0.57,0.34,0.46,0.36,0.09,0.46,0.27,0.37,1.3,0,34,12,4,10,3,6,0,40,17,42.5,2.28,0.97,0.15,0.35
Jeroen Houwen,NED,GK,RKC Waalwijk,28.0,24,24,2160,24.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Johan Hove,NOR,MF,Groningen,23.0,20,20,1748,19.4,0,0,0,0,0,0,0,0,1.5,1.5,1.1,2.6,8,98,32,0.0,0.0,0.0,0.0,0.0,0.08,0.06,0.14,0.08,0.14,2.0,0,10,14,0,27,19,13,0,31,10,32.3,1.6,0.51,0.0,0.0
Joel Ideho,NED,FW,Sparta R'dam,21.0,4,1,168,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,6,3,10,0.0,0.0,0.0,0.0,0.0,0.02,0.24,0.27,0.02,0.27,0.5,0,5,5,1,6,2,5,0,1,1,100.0,0.54,0.54,0.0,0.0
Younes Taha El Idrissi,MAR,"FW,MF",Twente,21.0,9,1,216,2.4,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.5,8,7,33,0.0,0.0,0.0,0.0,0.0,0.04,0.16,0.2,0.04,0.2,1.0,0,6,5,0,15,2,3,0,3,1,33.3,1.25,0.42,0.0,0.0
Mohammed Ihattaren,NED,"MF,FW",RKC Waalwijk,22.0,24,17,1542,17.1,4,4,8,2,2,2,1,0,4.0,2.4,4.8,7.2,74,100,119,0.23,0.23,0.47,0.12,0.35,0.23,0.28,0.51,0.14,0.42,1.0,0,1,16,2,119,8,14,0,55,21,38.2,3.21,1.23,0.04,0.1
Hwang In-beom,KOR,MF,Feyenoord,27.0,21,20,1618,18.0,3,2,5,3,0,0,5,0,1.0,1.0,3.8,4.8,23,112,50,0.17,0.11,0.28,0.17,0.28,0.05,0.21,0.26,0.05,0.26,10.0,0,17,22,1,47,17,21,0,26,9,34.6,1.45,0.5,0.12,0.33
Zidane Iqbal,IRQ,MF,Utrecht,21.0,18,18,1449,16.1,1,0,1,1,0,0,3,0,0.6,0.6,1.0,1.6,15,106,11,0.06,0.0,0.06,0.06,0.06,0.04,0.06,0.1,0.04,0.1,4.0,0,9,23,0,10,17,14,0,16,5,31.3,0.99,0.31,0.06,0.2
Luka Ivanusec,CRO,"FW,MF",Feyenoord,25.0,13,5,482,5.4,1,0,1,1,0,0,0,0,1.2,1.2,0.5,1.7,19,24,39,0.19,0.0,0.19,0.19,0.19,0.23,0.1,0.32,0.23,0.32,3.5,0,3,8,0,12,1,3,0,11,4,36.4,2.05,0.75,0.09,0.25
Joey Jacobs,NED,DF,Almere City,24.0,19,13,1169,13.0,1,0,1,1,0,0,1,1,0.8,0.8,0.2,0.9,6,39,3,0.08,0.0,0.08,0.08,0.08,0.06,0.01,0.07,0.06,0.07,0.35,0,14,2,0,4,23,14,0,6,4,66.7,0.46,0.31,0.17,0.25
Alireza Jahanbakhsh,IRN,"FW,MF",Heerenveen,30.0,19,16,1451,16.1,3,2,5,2,1,1,3,0,3.5,2.8,3.5,6.2,33,82,158,0.19,0.12,0.31,0.12,0.25,0.22,0.21,0.43,0.17,0.39,1.5,0,21,21,4,55,15,16,0,43,12,27.9,2.67,0.74,0.05,0.17
Alexander Jakobsen,EGY,"FW,MF",RKC Waalwijk,30.0,5,0,70,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,5,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,0.075,0,2,1,1,5,0,2,0,1,0,0.0,1.29,0.0,0.0,0.0
Dean James,IDN,DF,Go Ahead Eag,24.0,25,19,1700,18.9,2,2,4,2,0,0,3,0,1.6,1.6,4.2,5.8,37,56,85,0.11,0.11,0.21,0.11,0.21,0.09,0.22,0.31,0.09,0.31,1.8,0,8,10,1,125,14,12,0,16,5,31.3,0.85,0.26,0.13,0.4
Dominik Janosek,CZE,MF,NAC Breda,26.0,28,11,1159,12.9,2,4,6,1,1,1,0,0,2.2,1.4,1.8,3.2,15,79,46,0.16,0.31,0.47,0.08,0.39,0.17,0.14,0.31,0.11,0.25,0.75,0,6,18,0,86,3,5,0,36,10,27.8,2.8,0.78,0.03,0.1
Dies Janse,NED,DF,Ajax,18.0,5,3,330,3.7,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,13,37,3,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.08,0.01,0.08,0.9,0,3,8,0,1,2,3,0,1,0,0.0,0.27,0.0,0.0,0.0
Kai Jansen,NED,MF,Heerenveen,17.0,1,0,17,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,2,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.52,0.52,0.52,0.0,0,0,0,0,0,0,0,0,1,0,0.0,5.29,0.0,0.0,0.0
Ali Jasim,IRQ,"FW,MF",Almere City,20.0,11,4,437,4.9,1,0,1,1,0,0,0,0,0.8,0.8,1.4,2.2,20,25,42,0.21,0.0,0.21,0.21,0.21,0.16,0.29,0.45,0.16,0.45,0.55,0,1,2,0,8,3,6,0,11,3,27.3,2.27,0.62,0.09,0.33
Victor Jensen,DEN,MF,Utrecht,24.0,29,10,1093,12.1,2,3,5,2,0,0,1,0,3.0,3.0,2.1,5.0,13,54,56,0.16,0.25,0.41,0.16,0.41,0.24,0.17,0.41,0.24,0.41,2.0,0,20,13,1,3,5,16,0,20,5,25.0,1.65,0.41,0.1,0.4
Owen Johnson,NED,"FW,MF",Fortuna Sittard,18.0,3,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Miliano Jonathans,IDN,"FW,MF",Utrecht,20.0,8,3,273,3.0,0,0,0,0,0,0,0,0,0.7,0.7,0.2,0.9,11,11,29,0.0,0.0,0.0,0.0,0.0,0.22,0.06,0.28,0.22,0.28,0.9,0,4,6,1,8,4,2,0,5,0,0.0,1.65,0.0,0.0,0.0
Luuk de Jong,NED,FW,PSV Eindhoven,33.0,31,29,2445,27.2,14,8,22,12,2,4,3,0,17.8,14.6,8.1,22.8,11,71,190,0.52,0.29,0.81,0.44,0.74,0.66,0.3,0.96,0.54,0.84,2.5,0,16,23,5,6,4,12,0,98,30,30.6,3.61,1.1,0.12,0.4
Tika de Jonge,NED,MF,Groningen,21.0,21,15,1271,14.1,1,1,2,1,0,0,3,1,1.0,1.0,0.6,1.6,18,76,17,0.07,0.07,0.14,0.07,0.14,0.07,0.04,0.11,0.07,0.11,0.9,1,15,8,0,29,19,23,0,15,3,20.0,1.06,0.21,0.07,0.33
Patrick Joosten,NED,"MF,FW",Willem II,28.0,17,7,657,7.3,1,1,2,1,0,0,0,0,1.3,1.3,1.2,2.4,16,20,46,0.14,0.14,0.27,0.14,0.27,0.17,0.16,0.33,0.17,0.33,0.275,0,6,13,1,28,4,3,0,15,5,33.3,2.05,0.68,0.07,0.2
Mauro Junior,BRA,"DF,MF",PSV Eindhoven,25.0,25,23,2011,22.3,0,6,6,0,0,0,1,0,1.4,1.4,5.0,6.4,58,121,131,0.0,0.27,0.27,0.0,0.27,0.06,0.23,0.29,0.06,0.29,12.0,0,14,9,2,60,20,36,0,21,6,28.6,0.94,0.27,0.0,0.0
Hidde Jurjus,NED,GK,Groningen,30.0,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Daniel van Kaam,NED,MF,Heracles Almelo,24.0,27,12,1080,12.0,0,3,3,0,0,0,2,0,0.9,0.9,1.6,2.5,13,40,18,0.0,0.25,0.25,0.0,0.25,0.08,0.13,0.21,0.08,0.21,0.45,0,5,9,0,54,6,14,0,4,1,25.0,0.33,0.08,0.0,0.0
Junior Kadile,FRA,"FW,MF",Almere City,21.0,30,29,2207,24.5,5,2,7,5,0,0,6,0,7.0,7.0,1.6,8.7,83,47,190,0.2,0.08,0.29,0.2,0.29,0.29,0.07,0.35,0.29,0.35,0.65,0,55,21,4,57,13,25,0,85,21,24.7,3.47,0.86,0.06,0.24
Jochem van de Kamp,NED,"MF,FW",Almere City,20.0,26,22,2001,22.2,0,1,1,0,0,0,5,0,1.0,1.0,1.1,2.1,17,72,46,0.0,0.04,0.04,0.0,0.04,0.04,0.05,0.09,0.04,0.09,0.8,0,25,25,2,9,32,32,1,15,3,20.0,0.67,0.13,0.0,0.0
Ahmetcan Kaplan,TUR,DF,Ajax,21.0,8,7,562,6.2,0,0,0,0,0,0,2,0,0.4,0.4,0.1,0.5,7,44,1,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08,5.0,0,12,7,0,1,3,7,0,4,1,25.0,0.64,0.16,0.0,0.0
Daniel Karlsbakk,NOR,FW,Heerenveen,21.0,7,3,273,3.0,0,0,0,0,0,0,2,0,0.6,0.6,0.0,0.6,4,7,26,0.0,0.0,0.0,0.0,0.0,0.18,0.01,0.2,0.18,0.2,2.5,0,8,0,0,0,1,0,0,3,1,33.3,0.99,0.33,0.0,0.0
Souffian El Karouani,MAR,DF,Utrecht,23.0,34,34,2971,33.0,2,8,10,2,0,0,3,0,1.8,1.8,6.5,8.3,98,129,188,0.06,0.24,0.3,0.06,0.3,0.05,0.2,0.25,0.05,0.25,9.0,0,43,43,2,287,31,57,0,38,12,31.6,1.15,0.36,0.05,0.17
Rick Karsdorp,NED,DF,PSV Eindhoven,29.0,12,7,678,7.5,0,2,2,0,0,0,1,0,0.0,0.0,1.7,1.8,9,55,25,0.0,0.27,0.27,0.0,0.27,0.01,0.23,0.23,0.01,0.23,3.0,0,9,1,0,21,7,13,0,1,0,0.0,0.13,0.0,0.0,0.0
Neraysho Kasanwirjo,NED,DF,Feyenoord,22.0,2,1,113,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,1,12,2,0.0,0.0,0.0,0.0,0.0,0.1,0.16,0.25,0.1,0.25,1.8,0,0,0,0,1,2,1,0,3,0,0.0,2.39,0.0,0.0,0.0
Denso Kasius,NED,DF,AZ Alkmaar,21.0,30,13,1356,15.1,3,3,6,3,0,0,2,0,1.5,1.5,3.9,5.4,58,39,116,0.2,0.2,0.4,0.2,0.4,0.1,0.26,0.36,0.1,0.36,4.0,0,11,8,1,83,25,24,0,27,8,29.6,1.79,0.53,0.11,0.38
Adam Kayed,PLE,"MF,DF",NAC Breda,22.0,16,5,466,5.2,1,0,1,1,0,0,0,0,0.6,0.6,0.2,0.8,17,8,32,0.19,0.0,0.19,0.19,0.19,0.11,0.05,0.16,0.11,0.16,0.3,0,5,0,1,7,2,9,0,8,2,25.0,1.55,0.39,0.13,0.5
Dennis Kaygin,GER,MF,Willem II,20.0,9,1,232,2.6,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,1,8,8,0.0,0.39,0.39,0.0,0.39,0.0,0.08,0.08,0.0,0.08,0.45,0,0,2,0,2,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0
Emilio Kehrer,GER,"FW,MF",Willem II,22.0,23,9,979,10.9,1,3,4,1,0,0,1,0,1.7,1.7,1.7,3.4,23,13,77,0.09,0.28,0.37,0.09,0.37,0.15,0.16,0.31,0.15,0.31,0.5,0,8,7,1,37,3,15,0,21,9,42.9,1.93,0.83,0.05,0.11
Fabian de Keijzer,NED,GK,Heracles Almelo,24.0,34,34,3060,34.0,0,1,1,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.5,0,1,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Boy Kemper,NED,DF,NAC Breda,25.0,29,28,2407,26.7,1,3,4,1,0,0,9,0,1.2,1.2,3.8,5.0,58,97,91,0.04,0.11,0.15,0.04,0.15,0.04,0.14,0.19,0.04,0.19,0.85,0,40,35,1,70,28,28,0,14,8,57.1,0.52,0.3,0.07,0.13
Sam Kersten,NED,DF,Heerenveen,26.0,30,28,2380,26.4,1,1,2,1,0,0,2,0,1.2,1.2,0.4,1.6,9,100,3,0.04,0.04,0.08,0.04,0.08,0.05,0.01,0.06,0.05,0.06,1.0,0,14,13,0,3,30,32,0,13,4,30.8,0.49,0.15,0.08,0.25
Joey Kesting,NED,GK,RKC Waalwijk,23.0,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Joshua Kitolano,NOR,MF,Sparta R'dam,22.0,27,18,1582,17.6,0,2,2,0,0,0,2,0,2.0,2.0,1.3,3.3,20,65,45,0.0,0.11,0.11,0.0,0.11,0.11,0.08,0.19,0.11,0.19,2.5,0,15,20,0,14,14,20,0,23,6,26.1,1.31,0.34,0.0,0.0
Mathias Kjolo,NOR,MF,Twente,23.0,22,8,865,9.6,0,1,1,0,0,0,0,0,0.2,0.2,0.5,0.6,8,56,21,0.0,0.1,0.1,0.0,0.1,0.02,0.05,0.06,0.02,0.06,1.5,0,8,8,0,3,12,13,0,7,0,0.0,0.73,0.0,0.0,0.0
Davy Klaassen,NED,MF,Ajax,31.0,31,24,2177,24.2,8,2,10,7,1,1,0,0,4.3,3.5,2.6,6.1,11,99,67,0.33,0.08,0.41,0.29,0.37,0.18,0.11,0.29,0.15,0.25,3.5,0,21,20,1,7,17,13,0,22,13,59.1,0.91,0.54,0.32,0.54
Mike Kleijn,NED,DF,Sparta R'dam,19.0,8,3,278,3.1,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,6,9,14,0.0,0.32,0.32,0.0,0.32,0.0,0.04,0.04,0.0,0.04,0.25,0,1,4,0,12,4,6,0,0,0,0.0,0.0,0.0,0.0,0.0
Mats Kohlert,GER,DF,Heerenveen,26.0,28,28,2479,27.5,0,5,5,0,0,0,2,1,1.4,1.4,5.6,7.0,69,156,148,0.0,0.18,0.18,0.0,0.18,0.05,0.2,0.25,0.05,0.25,3.5,0,31,23,3,191,38,36,0,9,1,11.1,0.33,0.04,0.0,0.0
Don-Angelo Konadu,NED,FW,Ajax,18.0,3,1,62,0.7,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,2,1,8,0.0,1.45,1.45,0.0,1.45,0.05,0.28,0.33,0.05,0.33,0.8,0,2,4,0,0,0,0,0,1,0,0.0,1.45,0.0,0.0,0.0
Terence Kongolo,NED,DF,NAC Breda,30.0,18,8,886,9.8,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,3,26,10,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,0.5,0,4,9,0,6,25,13,0,3,1,33.3,0.3,0.1,0.0,0.0
Luuk Koopmans,NED,GK,Fortuna Sittard,30.0,6,6,540,6.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Peer Koopmeiners,NED,"MF,DF",AZ Alkmaar,24.0,34,33,2793,31.0,1,7,8,1,0,0,3,0,1.4,1.4,5.1,6.5,35,170,67,0.03,0.23,0.26,0.03,0.26,0.04,0.16,0.21,0.04,0.21,10.0,0,58,17,0,118,34,64,0,26,6,23.1,0.84,0.19,0.04,0.17
Hasip Korkmazyurek,GER,MF,Fortuna Sittard,21.0,2,0,6,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,1,0.0,0.0,0.0,0.0,0.0,1.19,0.0,1.19,1.19,1.19,0.0,0,0,0,0,0,0,0,0,1,0,0.0,15.0,0.0,0.0,0.0
Roy Kortsmit,NED,GK,NAC Breda,31.0,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Martin Koscelnik,SVK,DF,NAC Breda,29.0,3,0,105,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,1,1,2,0.0,0.0,0.0,0.0,0.0,0.02,0.15,0.17,0.02,0.17,0.325,0,0,1,0,2,4,3,0,1,0,0.0,0.86,0.0,0.0,0.0
Kacper Kostorz,POL,"FW,MF",NAC Breda,24.0,24,2,563,6.3,3,0,3,3,0,0,1,0,1.9,1.9,1.1,3.0,8,5,29,0.48,0.0,0.48,0.48,0.48,0.31,0.17,0.48,0.31,0.48,0.45,0,13,5,1,0,1,2,0,16,11,68.8,2.56,1.76,0.19,0.27
Joris Kramer,NED,DF,Go Ahead Eag,27.0,34,34,3046,33.8,0,1,1,0,0,0,2,0,1.7,1.7,1.2,2.9,30,136,16,0.0,0.03,0.03,0.0,0.03,0.05,0.04,0.09,0.05,0.09,2.0,0,26,18,0,7,27,15,0,26,9,34.6,0.77,0.27,0.0,0.0
Michiel Kramer,NED,FW,RKC Waalwijk,35.0,22,7,844,9.4,3,0,3,3,0,0,3,1,2.6,2.6,0.4,2.9,0,15,33,0.32,0.0,0.32,0.32,0.32,0.27,0.04,0.31,0.27,0.31,0.125,0,11,8,7,2,0,1,0,18,10,55.6,1.92,1.07,0.17,0.3
Filip Krastev,BUL,"FW,MF",Zwolle,22.0,31,26,2174,24.2,6,4,10,6,0,0,6,0,3.9,3.9,4.4,8.3,73,90,136,0.25,0.17,0.41,0.25,0.41,0.16,0.18,0.34,0.16,0.34,4.0,0,39,44,2,27,36,47,0,46,18,39.1,1.9,0.75,0.13,0.33
Wessel Kuhn,NED,DF,PSV Eindhoven,17.0,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Roy Kuijpers,NED,"FW,MF",NAC Breda,24.0,9,3,235,2.6,0,0,0,0,0,0,0,0,0.8,0.8,0.3,1.1,10,4,15,0.0,0.0,0.0,0.0,0.0,0.31,0.1,0.41,0.31,0.41,0.275,0,2,2,0,11,1,3,0,9,1,11.1,3.45,0.38,0.0,0.0
Bas Kuipers,NED,DF,Twente,29.0,30,20,1724,19.2,3,3,6,3,0,0,2,1,2.0,2.0,3.0,5.0,25,72,104,0.16,0.16,0.31,0.16,0.31,0.1,0.16,0.26,0.1,0.26,1.2,0,14,21,4,70,18,12,0,13,3,23.1,0.68,0.16,0.23,1.0
Luka Kulenovic,BIH,FW,Heracles Almelo,24.0,24,15,1457,16.2,9,2,11,9,0,0,0,0,7.0,7.0,1.9,8.9,13,26,63,0.56,0.12,0.68,0.56,0.68,0.43,0.12,0.55,0.43,0.55,1.2,0,23,12,8,6,4,10,0,39,20,51.3,2.41,1.24,0.23,0.45
Harry Kuster,NED,"FW,MF",Twente,18.0,2,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.34,0.34,0.34,0.125,0,2,1,0,0,0,0,0,1,1,100.0,7.5,7.5,0.0,0.0
Dave Kwakman,NED,"FW,MF",Groningen,19.0,20,15,1179,13.1,2,0,2,2,0,0,1,0,1.3,1.3,0.7,2.0,21,31,51,0.15,0.0,0.15,0.15,0.15,0.1,0.05,0.15,0.1,0.15,2.0,0,10,32,1,10,7,20,0,15,5,33.33,1.15,0.38,0.13,0.4
Amine Lachkar,NED,MF,Willem II,21.0,23,21,1741,19.3,0,0,0,0,0,0,5,0,0.8,0.8,0.2,1.0,19,81,12,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,0.7,0,18,12,0,3,22,32,0,12,4,33.3,0.62,0.21,0.0,0.0
Gustaf Lagerbielke,SWE,DF,Twente,24.0,20,15,1453,16.1,1,1,2,1,0,0,3,0,1.4,1.4,0.7,2.1,8,82,1,0.06,0.06,0.12,0.06,0.12,0.09,0.04,0.13,0.09,0.13,3.0,0,13,13,0,0,19,21,0,8,3,37.5,0.5,0.19,0.13,0.33
Samir Lagsir,NED,"MF,FW",Zwolle,21.0,2,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.8,0.8,0.15,0,0,0,0,0,0,0,0,1,1,100.0,30.0,30.0,0.0,0.0
Mayckel Lahdo,SWE,FW,AZ Alkmaar,21.0,21,8,869,9.7,3,1,4,3,0,0,0,0,2.0,2.0,2.0,4.0,46,23,95,0.31,0.1,0.41,0.31,0.41,0.21,0.21,0.41,0.21,0.41,3.0,0,12,13,4,26,2,6,0,19,8,42.1,1.97,0.83,0.16,0.38
Boris lambert,BEL,"MF,DF",Willem II,24.0,26,16,1494,16.6,2,0,2,2,0,0,5,0,0.5,0.5,0.1,0.6,12,63,11,0.12,0.0,0.12,0.12,0.12,0.03,0.01,0.04,0.03,0.04,0.75,0,16,6,3,5,34,22,0,8,3,37.5,0.48,0.18,0.25,0.67
Sam Lammers,NED,FW,Twente,27.0,21,19,1501,16.7,7,1,8,7,0,0,0,0,7.0,7.0,2.5,9.5,22,39,122,0.42,0.06,0.48,0.42,0.48,0.42,0.15,0.57,0.42,0.57,4.0,0,14,8,8,9,4,4,0,53,23,43.4,3.18,1.38,0.13,0.3
Kostas Lamprou,GRE,GK,NAC Breda,32.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
