Player,Nation,Pos,Squad,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Value,2CrdY,Fls,Fld,Off,Crs,Int,TklW,OG,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT
Daley Blind,NED,DF,Girona,34,34,31,2780,30.9,0,2,2,0,0,0,2,0,0.5,0.5,1.6,2.1,71,272,61,0.0,0.06,0.06,0.0,0.06,0.02,0.05,0.07,0.02,0.07,1.5,0,19,16,1,42,33,28,0,10,4,40.0,0.32,0.13,0.0,0.0
Adama Boiro,ESP,"DF,FW",Athletic Club,22,18,13,1101,12.2,0,0,0,0,0,0,3,0,0.3,0.3,0.5,0.7,25,46,36,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,2.5,0,13,8,1,31,11,11,0,5,0,0.0,0.41,0.0,0.0,0.0
Enzo Boyomo,CMR,DF,Valladolid,22,37,36,3257,36.2,2,0,2,2,0,0,5,0,1.6,1.6,0.9,2.5,17,118,7,0.06,0.0,0.06,0.06,0.06,0.04,0.02,0.07,0.04,0.07,20.0,0,46,8,0,2,43,46,0,14,3,21.43,0.39,0.08,0.14,0.67
Darko Brasanac,SRB,MF,Leganés,32,30,15,1617,18.0,1,2,3,1,0,0,4,0,1.8,1.8,0.4,2.2,6,43,53,0.06,0.11,0.17,0.06,0.17,0.1,0.02,0.12,0.1,0.12,0.5,0,38,13,4,11,17,14,0,12,3,25.0,0.67,0.17,0.08,0.33
Abel Bretones,ESP,DF,Osasuna,23,35,20,2074,23.0,2,0,2,2,0,0,3,0,0.5,0.5,1.0,1.6,50,77,92,0.09,0.0,0.09,0.09,0.09,0.02,0.05,0.07,0.02,0.07,4.0,0,25,32,3,84,19,37,0,12,4,33.3,0.52,0.17,0.17,0.5
Tajon Buchanan,CAN,MF,Villarreal,25,13,4,416,4.6,1,2,3,1,0,0,2,0,0.9,0.9,0.5,1.4,19,5,45,0.22,0.43,0.65,0.22,0.65,0.19,0.12,0.31,0.19,0.31,6.0,0,12,20,5,16,3,5,0,7,2,28.6,1.51,0.43,0.14,0.5
Ante Budimir,CRO,FW,Osasuna,33,38,34,2952,32.8,21,4,25,13,8,8,4,0,18.3,12.3,1.7,13.9,23,24,134,0.64,0.12,0.76,0.4,0.52,0.56,0.05,0.61,0.37,0.42,5.0,0,47,35,15,6,1,9,0,99,37,37.4,3.02,1.13,0.13,0.35
Manu Bueno,ESP,"MF,FW",Sevilla,20,9,1,140,1.6,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,2,5,5,0.64,0.0,0.64,0.64,0.64,0.08,0.0,0.08,0.08,0.08,1.5,0,2,3,0,1,0,3,0,4,1,25.0,2.57,0.64,0.25,1.0
Endika Bujan,ESP,FW,Athletic Club,21,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Pau Cabanes,ESP,"MF,FW",Alavés,19,16,2,351,3.9,1,0,1,1,0,0,1,0,0.5,0.5,0.4,1.0,25,16,48,0.26,0.0,0.26,0.26,0.26,0.13,0.1,0.23,0.13,0.26,0.8,0,9,12,0,18,3,6,0,6,3,50.0,1.54,0.77,0.17,0.33
Leandro Cabrera,URU,DF,Espanyol,33,33,32,2869,31.9,4,2,6,4,0,0,4,1,1.1,1.1,0.9,2.1,9,69,6,0.13,0.06,0.19,0.13,0.19,0.03,0.03,0.06,0.03,0.06,1.0,0,24,8,0,18,29,22,0,19,6,31.6,0.6,0.19,0.21,0.67
Fernando Calero,ESP,"DF,MF",Espanyol,28,21,6,715,7.9,1,0,1,1,0,0,1,0,0.3,0.3,0.0,0.3,0,17,2,0.13,0.0,0.13,0.13,0.13,0.03,0.01,0.04,0.03,0.04,1.5,0,6,8,0,2,15,9,0,2,1,50.0,0.25,0.13,0.5,1.0
Eduardo Camavinga,FRA,"MF,DF",Real Madrid,21,19,11,1102,12.2,1,2,3,1,0,0,2,0,0.4,0.4,0.8,1.2,26,61,31,0.08,0.16,0.25,0.08,0.25,0.04,0.06,0.1,0.04,0.1,60.0,0,21,31,1,2,19,26,0,8,2,25.0,0.65,0.16,0.13,0.5
Sergio Camello,ESP,FW,Rayo Vallecano,23,23,14,1134,12.6,3,2,5,3,0,0,2,0,4.1,4.1,2.0,6.1,20,27,68,0.24,0.16,0.4,0.24,0.4,0.32,0.16,0.48,0.32,0.48,3.0,0,11,10,2,6,4,4,0,32,9,28.1,2.54,0.71,0.09,0.33
Jose Campana,ESP,MF,Las Palmas,31,25,15,1189,13.2,0,3,3,0,0,0,5,0,0.1,0.1,0.9,1.1,11,87,15,0.0,0.23,0.23,0.0,0.23,0.01,0.07,0.08,0.01,0.08,0.9,0,7,20,0,34,20,15,0,5,3,60.0,0.38,0.23,0.0,0.0
Peio Canales,ESP,"MF,FW",Athletic Club,19,8,2,259,2.9,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,6,6,11,0.0,0.0,0.0,0.0,0.0,0.07,0.08,0.15,0.07,0.15,1.0,0,1,2,1,16,1,2,0,3,0,0.0,1.04,0.0,0.0,0.0
Antonio Candela,ITA,DF,Valladolid,24,12,12,906,10.1,0,0,0,0,0,0,1,0,0.0,0.0,0.8,0.9,16,22,29,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08,1.8,0,5,7,2,20,6,6,0,1,0,0.0,0.1,0.0,0.0,0.0
Sergi Canos,ESP,"MF,FW",Valencia,27,17,2,370,4.1,0,1,1,0,0,0,3,0,0.5,0.5,0.2,0.7,7,9,47,0.0,0.24,0.24,0.0,0.24,0.13,0.05,0.17,0.13,0.17,1.0,0,12,6,1,18,7,7,0,11,3,27.3,2.68,0.73,0.0,0.0
Dani Cardenas,ESP,GK,Rayo Vallecano,27,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Irvin Cardona,MLT,"FW,MF",Espanyol,26,16,5,606,6.7,1,1,2,1,0,0,1,0,1.1,1.1,0.6,1.7,14,15,43,0.15,0.15,0.3,0.15,0.3,0.16,0.09,0.25,0.16,0.25,2.5,0,8,8,5,13,5,6,0,10,3,30.0,1.49,0.45,0.1,0.33
Marc Cardona,ESP,"FW,DF",Las Palmas,29,11,0,132,1.5,0,0,0,0,0,0,2,0,0.4,0.4,0.0,0.4,2,3,12,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.26,0.26,0.26,0.8,0,2,3,0,1,0,2,0,4,0,0.0,2.73,0.0,0.0,0.0
Sergi Cardona,ESP,DF,Villarreal,25,35,34,2945,32.7,1,7,8,1,0,0,11,0,2.4,2.4,5.8,8.2,52,77,198,0.03,0.21,0.24,0.03,0.24,0.07,0.18,0.25,0.07,0.25,10.0,0,38,28,3,112,41,49,0,20,6,30.0,0.61,0.18,0.05,0.17
Johnny Cardoso,USA,MF,Betis,22,28,24,2144,23.8,3,1,4,3,0,0,4,0,2.0,2.0,0.9,3.0,19,71,28,0.13,0.04,0.17,0.13,0.17,0.09,0.04,0.12,0.09,0.12,25.0,0,38,27,0,3,50,31,0,19,7,36.8,0.8,0.29,0.16,0.43
Jose Carlos Gonzalez,ESP,DF,Las Palmas,18,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Carmona,ESP,DF,Sevilla,22,35,35,2942,32.7,0,0,0,0,0,0,11,0,0.5,0.5,2.0,2.5,45,109,57,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08,12.0,0,49,44,1,43,68,59,0,19,4,21.1,0.58,0.12,0.0,0.0
Sergio Carreira,ESP,"MF,DF",Celta Vigo,23,23,19,1656,18.4,0,4,4,0,0,0,1,0,0.6,0.6,3.1,3.7,39,53,140,0.0,0.22,0.22,0.0,0.22,0.03,0.17,0.2,0.03,0.2,4.0,0,19,7,4,42,17,17,0,13,3,23.1,0.71,0.16,0.0,0.0
Dani Carvajal,ESP,DF,Real Madrid,32,8,7,609,6.8,1,0,1,1,0,0,1,0,1.3,1.3,0.2,1.5,13,27,48,0.15,0.0,0.15,0.15,0.15,0.19,0.03,0.22,0.19,0.22,8.0,0,3,6,0,14,10,8,0,3,1,33.3,0.44,0.15,0.33,1.0
William Carvalho,POR,MF,Betis,32,14,6,484,5.4,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.5,5,45,10,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.09,0.04,0.09,1.5,0,7,3,0,2,3,7,0,4,1,25.0,0.74,0.19,0.0,0.0
Marc Casado,ESP,MF,Barcelona,20,23,20,1611,17.9,1,3,4,1,0,0,4,1,1.1,1.1,1.4,2.4,12,107,24,0.06,0.17,0.22,0.06,0.22,0.06,0.08,0.13,0.06,0.13,30.0,1,26,36,0,9,24,24,0,14,1,7.1,0.78,0.06,0.07,1.0
Catena,ESP,DF,Osasuna,29,35,35,3074,34.2,1,3,4,1,0,0,11,0,2.2,2.2,2.3,4.5,9,89,4,0.03,0.09,0.12,0.03,0.12,0.07,0.07,0.13,0.07,0.13,3.0,0,36,14,1,2,31,28,0,20,5,25.0,0.59,0.15,0.05,0.2
Maximiliano Caufriez,BEL,DF,Valencia,27,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
Dani Ceballos,ESP,MF,Real Madrid,27,23,15,1215,13.5,0,0,0,0,0,0,4,0,0.4,0.4,1.6,2.0,42,150,17,0.0,0.0,0.0,0.0,0.0,0.03,0.12,0.15,0.03,0.15,10.0,0,13,30,0,14,16,21,0,7,3,42.9,0.52,0.22,0.0,0.0
Franco Cervi,ARG,"FW,MF",Celta Vigo,30,7,4,273,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,3,14,21,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,0.8,0,4,1,0,6,8,3,0,0,0,0.0,0.0,0.0,0.0,0.0
Raul Chasco,ESP,DF,Valladolid,20,2,1,130,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,0.15,0,3,0,0,3,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0
Pep Chavarria,ESP,"DF,FW",Rayo Vallecano,26,34,28,2585,28.7,0,1,1,0,0,0,3,0,1.2,1.2,1.9,3.1,59,114,133,0.0,0.03,0.03,0.0,0.03,0.04,0.07,0.11,0.04,0.11,5.0,0,30,25,3,80,30,36,0,11,3,27.3,0.38,0.1,0.0,0.0
Walid Cheddira,MAR,FW,Espanyol,26,22,5,640,7.1,1,1,2,1,0,0,3,0,1.0,1.0,1.2,2.2,8,12,34,0.14,0.14,0.28,0.14,0.28,0.14,0.17,0.31,0.14,0.31,2.5,0,30,27,11,2,1,0,0,13,4,30.8,1.83,0.56,0.08,0.25
Chema,ESP,MF,Real Madrid,19,2,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Julian Chicco,ARG,"MF,DF",Leganés,26,14,2,302,3.4,0,1,1,0,0,0,0,0,0.5,0.5,0.2,0.6,8,16,7,0.0,0.3,0.3,0.0,0.3,0.14,0.05,0.19,0.14,0.19,0.5,0,1,3,0,3,4,7,0,3,1,33.3,0.89,0.3,0.0,0.0
Chiquinho,POR,"MF,FW",Mallorca,24,8,1,146,1.6,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,4,1,12,0.0,0.0,0.0,0.0,0.0,0.19,0.02,0.21,0.19,0.21,2.0,0,6,7,0,9,1,0,0,4,2,50.0,2.47,1.23,0.0,0.0
Andreas Christensen,DEN,DF,Barcelona,28,5,2,254,2.8,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.1,1,15,1,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,12.0,0,5,0,0,0,4,3,0,1,0,0.0,0.35,0.0,0.0,0.0
Jasper Cillessen,NED,GK,Las Palmas,35,27,27,2335,25.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,0,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Pathe Ciss,SEN,"MF,DF",Rayo Vallecano,30,33,25,2140,23.8,4,1,5,4,0,0,12,0,1.8,1.7,1.1,2.8,19,128,12,0.17,0.04,0.21,0.17,0.21,0.08,0.05,0.12,0.07,0.12,2.0,0,45,25,0,5,36,25,0,21,6,28.6,0.88,0.25,0.19,0.67
Seydouba Cisse,GUI,MF,Leganés,23,34,31,2435,27.1,3,1,4,3,0,0,3,1,3.0,3.0,1.0,4.0,26,110,42,0.11,0.04,0.15,0.11,0.15,0.11,0.04,0.15,0.11,0.15,3.0,0,39,25,2,10,14,36,0,24,5,20.8,0.89,0.18,0.13,0.6
Silvi Clua,ESP,MF,Girona,19,4,2,163,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,4,3,3,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,0.3,0,5,0,0,0,2,6,0,2,1,50.0,1.1,0.55,0.0,0.0
Eray Comert,SUI,"DF,MF",Valladolid,26,25,21,1779,19.8,0,0,0,0,0,0,6,0,0.9,0.9,0.0,0.9,9,48,5,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,2.0,0,18,16,0,0,22,16,0,9,1,11.1,0.46,0.05,0.0,0.0
Santi Comesana,ESP,MF,Villarreal,27,35,30,2560,28.4,4,2,6,4,0,0,7,0,4.6,4.6,2.0,6.6,39,154,58,0.14,0.07,0.21,0.14,0.21,0.16,0.07,0.23,0.16,0.23,8.0,0,37,27,1,15,21,49,0,39,8,20.5,1.37,0.28,0.1,0.5
Diego Conde,ESP,GK,Villarreal,25,22,22,1962,21.8,0,1,1,0,0,0,2,0,0.0,0.0,0.2,0.2,0,0,0,0.0,0.05,0.05,0.0,0.05,0.0,0.01,0.01,0.0,0.01,7.5,0,0,1,0,0,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0
Tomas Conechny,ARG,"FW,MF",Alavés,26,22,9,847,9.4,1,0,1,1,0,0,8,0,2.4,2.4,0.3,2.7,14,23,61,0.11,0.0,0.11,0.11,0.11,0.26,0.03,0.29,0.26,0.29,1.8,0,28,11,5,31,6,11,0,22,10,45.5,2.34,1.06,0.05,0.1
Copete,ESP,DF,Mallorca,24,25,16,1528,17.0,0,0,0,0,0,0,6,0,0.5,0.5,0.0,0.5,10,47,2,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,3.0,0,27,13,0,7,18,18,0,6,2,33.3,0.35,0.12,0.0,0.0
Iker Cordoba,ESP,DF,Valencia,18,2,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.0,0.45,0.1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Angel Correa,ARG,"FW,MF",Atlético Madrid,29,31,3,805,8.9,4,1,5,4,0,0,3,1,4.5,4.5,2.1,6.6,30,25,85,0.45,0.11,0.56,0.45,0.56,0.51,0.23,0.74,0.51,0.74,10.0,0,18,11,4,24,5,3,0,34,14,41.2,3.8,1.57,0.12,0.29
Thierry Correia,POR,DF,Valencia,25,11,9,768,8.5,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.6,16,44,48,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,3.0,0,15,14,0,18,3,17,0,7,3,42.9,0.82,0.35,0.0,0.0
Coba da Costa,ESP,"MF,FW",Getafe,22,19,12,1006,11.2,1,1,2,1,0,0,4,0,1.1,1.1,1.4,2.6,46,16,83,0.09,0.09,0.18,0.09,0.18,0.1,0.13,0.23,0.1,0.23,3.0,0,10,10,0,41,10,13,0,23,8,34.8,2.06,0.72,0.04,0.13
Logan Costa,CPV,DF,Villarreal,23,32,28,2587,28.7,2,1,3,2,0,0,3,0,0.7,0.7,0.6,1.3,25,116,10,0.07,0.03,0.1,0.07,0.1,0.02,0.02,0.05,0.02,0.05,18.0,0,19,3,2,5,23,21,0,12,5,41.7,0.42,0.17,0.17,0.4
Samu Costa,POR,MF,Mallorca,23,32,31,2649,29.4,0,2,2,0,0,0,10,1,1.8,1.8,1.2,3.0,24,116,69,0.0,0.07,0.07,0.0,0.07,0.06,0.04,0.1,0.06,0.1,15.0,1,62,63,2,21,32,42,0,30,8,26.7,1.02,0.27,0.0,0.0
Thibaut Courtois,BEL,GK,Real Madrid,32,30,30,2700,30.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0,2,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0
Juan Cruz Armada,ESP,DF,Osasuna,32,25,19,1492,16.6,0,0,0,0,0,0,4,0,0.1,0.1,0.0,0.2,9,53,12,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,1.5,0,16,2,2,10,9,15,0,4,0,0.0,0.24,0.0,0.0,0.0
Juan Cruz,ESP,"FW,MF",Leganés,24,34,26,2257,25.1,5,4,9,5,0,0,2,0,2.7,2.7,4.1,6.9,59,66,131,0.2,0.16,0.36,0.2,0.36,0.11,0.17,0.27,0.11,0.27,5.0,0,14,23,7,91,13,16,0,33,14,42.4,1.32,0.56,0.15,0.36
Pau Cubarsi,ESP,DF,Barcelona,17,35,29,2618,29.1,0,3,3,0,0,0,3,0,0.8,0.8,1.6,2.5,26,191,6,0.0,0.1,0.1,0.0,0.1,0.03,0.06,0.08,0.03,0.08,80.0,0,24,9,0,2,18,24,0,8,0,0.0,0.28,0.0,0.0,0.0
Cucho,COL,FW,Betis,25,15,14,1139,12.7,5,1,6,5,0,0,0,0,3.8,3.8,1.5,5.3,27,34,82,0.4,0.08,0.47,0.4,0.47,0.3,0.12,0.42,0.3,0.42,18.0,0,10,9,5,12,7,10,0,43,11,25.6,3.4,0.87,0.12,0.45
Arnaut Danjuma,NED,"FW,MF",Girona,27,28,18,1535,17.0,4,0,4,4,0,0,3,0,4.4,4.4,1.7,6.1,95,42,202,0.24,0.0,0.24,0.24,0.24,0.26,0.1,0.36,0.26,0.36,4.0,0,18,17,17,76,3,7,0,36,17,47.22,2.12,1.0,0.11,0.24
Sergi Darder,ESP,"MF,FW",Mallorca,30,38,34,2744,30.5,2,6,8,2,0,0,4,0,2.1,2.1,3.7,5.8,37,142,83,0.07,0.2,0.26,0.07,0.26,0.07,0.12,0.19,0.07,0.19,4.0,0,21,37,3,159,15,26,0,36,9,25.0,1.18,0.3,0.06,0.22
Rodrigo De Paul,ARG,MF,Atlético Madrid,30,34,23,2106,23.4,3,5,8,3,0,0,7,0,1.3,1.3,5.6,6.9,85,231,64,0.13,0.21,0.34,0.13,0.34,0.06,0.24,0.29,0.06,0.29,25.0,0,19,49,0,57,6,24,0,19,4,21.1,0.81,0.17,0.16,0.75
Mouctar Diakhaby,GUI,DF,Valencia,27,13,7,653,7.3,2,0,2,2,0,0,0,0,1.5,1.5,0.0,1.5,5,14,2,0.28,0.0,0.28,0.28,0.28,0.2,0.0,0.21,0.2,0.21,2.0,0,2,4,0,1,10,4,0,11,4,36.4,1.52,0.55,0.18,0.5
Assane Diao,SEN,FW,Betis,18,10,2,277,3.1,1,2,3,1,0,0,0,0,0.8,0.8,1.5,2.3,9,1,27,0.32,0.65,0.97,0.32,0.97,0.26,0.5,0.75,0.26,0.75,30.0,0,4,4,2,4,0,3,0,7,1,14.3,2.27,0.32,0.14,1.0
Moussa Diarra,MLI,DF,Alavés,23,26,20,1866,20.7,0,0,0,0,0,0,6,0,0.0,0.0,0.1,0.2,12,70,31,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,1.8,0,28,24,1,20,17,23,0,1,0,0.0,0.05,0.0,0.0,0.0
Brahim Diaz,MAR,"FW,MF",Real Madrid,24,31,16,1385,15.4,4,2,6,4,0,0,0,0,5.3,5.3,3.3,8.6,39,74,110,0.26,0.13,0.39,0.26,0.39,0.34,0.22,0.56,0.34,0.56,40.0,0,14,34,1,8,5,18,0,28,17,60.7,1.82,1.1,0.14,0.24
Daniel Diaz,ESP,MF,Real Sociedad,18,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
Pedro Diaz,ESP,MF,Rayo Vallecano,26,26,12,1211,13.5,3,0,3,3,0,1,2,0,2.4,1.6,2.1,3.7,27,62,49,0.22,0.0,0.22,0.22,0.22,0.18,0.16,0.33,0.12,0.27,3.0,0,7,6,0,41,7,15,0,32,8,25.0,2.38,0.59,0.09,0.38
Diego,ESP,FW,Leganés,24,28,13,1195,13.3,3,0,3,3,0,0,2,0,3.8,3.8,0.2,4.0,9,16,49,0.23,0.0,0.23,0.23,0.23,0.28,0.02,0.3,0.28,0.3,1.5,0,22,23,7,5,3,1,0,29,9,31.0,2.18,0.68,0.1,0.33
Stole Dimitrievski,MKD,GK,Valencia,30,4,4,360,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Yan Diomande,CIV,"MF,FW",Leganés,17,10,6,545,6.1,2,1,3,2,0,0,1,0,1.4,1.4,0.9,2.3,37,16,64,0.33,0.17,0.5,0.33,0.5,0.24,0.14,0.38,0.24,0.38,1.5,0,8,16,2,12,8,9,0,11,3,27.3,1.82,0.5,0.18,0.67
Alvaro djalo,GNB,FW,Athletic Club,24,17,7,659,7.3,1,0,1,1,0,0,2,0,0.8,0.8,0.9,1.7,22,13,60,0.14,0.0,0.14,0.14,0.14,0.11,0.12,0.23,0.11,0.23,5.0,0,18,14,5,14,2,5,0,15,3,20.0,2.05,0.41,0.07,0.33
Djene,TOG,"DF,MF",Getafe,32,31,31,2548,28.3,0,0,0,0,0,0,10,1,0.3,0.3,0.6,0.9,18,74,21,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,1.8,0,40,26,1,32,21,13,0,6,0,0.0,0.21,0.0,0.0,0.0
Marko Dmitrovic,SRB,GK,Leganés,32,32,32,2880,32.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.8,0,1,6,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
Marc Domenech,ESP,"FW,MF",Mallorca,18,10,3,303,3.4,0,0,0,0,0,0,0,0,0.7,0.7,0.2,0.9,1,4,21,0.0,0.0,0.0,0.0,0.0,0.22,0.06,0.27,0.22,0.27,1.0,0,5,1,0,4,0,4,0,8,2,25.0,2.38,0.59,0.0,0.0
Carlos Dominguez,ESP,DF,Celta Vigo,23,19,13,1181,13.1,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,15,66,4,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,3.0,0,8,10,0,0,12,12,1,3,1,33.3,0.23,0.08,0.0,0.0
Israel Dominguez,ESP,FW,Sevilla,21,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Sergi Dominguez,ESP,DF,Barcelona,19,3,2,172,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,0,0,0,4,1,0,0,0,0.0,0.0,0.0,0.0,0.0
Anastasios Douvikas,GRE,FW,Celta Vigo,24,20,6,700,7.8,3,1,4,3,0,0,2,0,4.4,4.4,0.2,4.7,6,6,43,0.39,0.13,0.51,0.39,0.51,0.57,0.03,0.6,0.57,0.6,10.0,0,10,27,9,1,3,4,0,17,9,52.9,2.19,1.16,0.18,0.33
Domingos Duarte,POR,DF,Getafe,29,22,21,1859,20.7,1,0,1,1,0,0,4,2,0.2,0.2,0.1,0.3,3,47,3,0.05,0.0,0.05,0.05,0.05,0.01,0.0,0.01,0.01,0.01,0.8,1,24,13,0,0,17,15,0,3,1,33.3,0.15,0.05,0.33,1.0
Duk,CPV,"MF,FW",Leganés,24,10,1,179,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.7,0.7,10,3,21,0.0,0.0,0.0,0.0,0.0,0.01,0.33,0.34,0.01,0.34,1.0,0,5,13,0,8,1,4,0,2,1,50.0,1.01,0.5,0.0,0.0
Pablo Duran,ESP,"FW,MF",Celta Vigo,23,27,15,1394,15.5,4,4,8,4,0,0,3,0,3.6,3.6,2.8,6.5,24,30,124,0.26,0.26,0.52,0.26,0.52,0.24,0.18,0.42,0.24,0.42,3.5,0,31,19,7,18,7,8,0,26,10,38.5,1.68,0.65,0.15,0.4
Hugo Duro,ESP,FW,Valencia,24,31,25,2166,24.1,11,2,13,10,1,1,5,0,9.4,8.6,1.3,9.9,13,28,88,0.46,0.08,0.54,0.42,0.5,0.39,0.05,0.44,0.36,0.41,14.0,0,38,50,7,7,9,9,1,48,18,37.5,1.99,0.75,0.21,0.56
Chidera Ejuke,NGA,FW,Sevilla,26,25,9,966,10.7,2,1,3,2,0,0,0,0,1.1,1.1,1.9,3.0,75,38,101,0.19,0.09,0.28,0.19,0.28,0.1,0.17,0.28,0.1,0.28,4.0,0,6,16,4,22,6,12,0,20,8,40.0,1.86,0.75,0.1,0.25
Aritz Elustondo,ESP,DF,Real Sociedad,30,22,16,1457,16.2,0,0,0,0,0,0,2,1,0.4,0.4,0.2,0.6,17,51,4,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,3.0,0,25,18,1,4,12,11,0,4,0,0.0,0.25,0.0,0.0,0.0
Adri Embarba,ESP,"FW,MF",Rayo Vallecano,32,35,18,1607,17.9,1,1,2,1,0,0,4,0,2.1,2.1,2.7,4.8,47,45,114,0.06,0.06,0.11,0.06,0.11,0.12,0.15,0.27,0.12,0.27,1.2,0,25,21,14,114,14,21,0,37,12,32.4,2.07,0.67,0.03,0.08
